"","customer","chain","shop","date","quantity","billing","datediff_last","datediff_next","max_date"
"61962","Zdwom","~V","~iy",2016-11-26,1.002,24.04,5,9,FALSE
"61963","Zdwom","~V","~iy",2016-12-05,1.098,5.06,9,8,FALSE
"61964","Zdwom","~V","~iy",2016-12-13,1.136,7.45,8,1,FALSE
"61965","Zdwom","~V","~iy",2016-12-14,1.31,9.2,1,1,FALSE
"61966","Zdwom","~V","~iy",2016-12-15,4.648,27.05,1,12,FALSE
"61967","Zdwom","~V","~iy",2016-12-27,0.246,5.43,12,4,FALSE
"61968","Zdwom","~V","~iy",2016-12-31,1.508,51.14,4,2,FALSE
"61969","Zdwom","~V","~iy",2017-01-02,2.536,9.64,2,11,FALSE
"61970","Zdwom","~V","~iy",2017-01-13,0.534,12.8,11,1,FALSE
"61971","Zdwom","~V","~iy",2017-01-14,4.552,31.82,1,9,FALSE
"61972","Zdwom","~V","~iy",2017-01-23,4.458,20.23,9,3,FALSE
"61973","Zdwom","~V","~iy",2017-01-26,0.936,13.68,3,8,FALSE
"61974","Zdwom","~V","~iy",2017-02-03,0.71,9.13,8,1,FALSE
"61975","Zdwom","~V","~iy",2017-02-04,4.04,62.73,1,6,FALSE
"61976","Zdwom","~V","~iy",2017-02-10,4.556,22.02,6,6,FALSE
"61977","Zdwom","~V","~iy",2017-02-16,0.656,15.68,6,4,FALSE
"61978","Zdwom","~V","~iy",2017-02-20,0.364,6.5,4,2,FALSE
"61979","Zdwom","~V","~iy",2017-02-22,0.802,15.95,2,3,FALSE
"61980","Zdwom","~V","~iy",2017-02-25,4.464,15.86,3,5,FALSE
"61981","Zdwom","~V","~iy",2017-03-02,1.94,19.95,5,2,FALSE
"61982","Zdwom","~V","~iy",2017-03-04,2.316,21.23,2,7,FALSE
"61983","Zdwom","~V","~iy",2017-03-11,1.296,17.04,7,3,FALSE
"61984","Zdwom","~V","~iy",2017-03-14,0.92,19.43,3,4,FALSE
"61985","Zdwom","~V","~iy",2017-03-18,3.276,16.04,4,10,FALSE
"61986","Zdwom","~V","~iy",2017-03-28,0.716,17.87,10,2,FALSE
"61987","Zdwom","~V","~iy",2017-03-30,3.624,13.26,2,2,FALSE
"61988","Zdwom","~V","~iy",2017-04-01,0.57,9.52,2,9,FALSE
"61989","Zdwom","~V","~iy",2017-04-10,3.668,69.11,9,8,FALSE
"61990","Zdwom","~V","~iy",2017-04-18,0.912,17.66,8,8,FALSE
"61991","Zdwom","~V","~iy",2017-04-26,0.69,10.44,8,9,FALSE
"61992","Zdwom","~V","~iy",2017-05-05,0.912,18.03,9,3,FALSE
"61993","Zdwom","~V","~iy",2017-05-08,1.454,26.39,3,3,FALSE
"61994","Zdwom","~V","~iy",2017-05-11,0.658,11.45,3,1,FALSE
"61995","Zdwom","~V","~iy",2017-05-12,0.348,5.79,1,4,FALSE
"61996","Zdwom","~V","~iy",2017-05-16,1.258,7.98,4,4,FALSE
"61997","Zdwom","~V","~iy",2017-05-20,2.662,26.77,4,6,FALSE
"61998","Zdwom","~V","~iy",2017-05-26,2.092,30.05,6,14,FALSE
"61999","Zdwom","~V","~iy",2017-06-09,1.582,16.52,14,4,FALSE
"62000","Zdwom","~V","~iy",2017-06-13,0.524,13.57,4,4,FALSE
"62001","Zdwom","~V","~iy",2017-06-17,3.062,25.59,4,6,FALSE
"62002","Zdwom","~V","~iy",2017-06-23,1.822,22.15,6,3,FALSE
"62003","Zdwom","~V","~iy",2017-06-26,0.242,5.5,3,4,FALSE
"62004","Zdwom","~V","~iy",2017-06-30,1.992,27.55,4,12,FALSE
"62005","Zdwom","~V","~iy",2017-07-12,0.994,12.82,12,3,FALSE
"62006","Zdwom","~V","~iy",2017-07-15,0.624,14.07,3,6,FALSE
"62007","Zdwom","~V","~iy",2017-07-21,0.68,11.49,6,17,FALSE
"62008","Zdwom","~V","~iy",2017-08-07,0.276,5.53,17,2,FALSE
"62009","Zdwom","~V","~iy",2017-08-09,0.844,11.39,2,2,FALSE
"62010","Zdwom","~V","~iy",2017-08-11,1.73,9.14,2,10,FALSE
"62011","Zdwom","~V","~iy",2017-08-21,0.494,7.59,10,4,FALSE
"62012","Zdwom","~V","~iy",2017-08-25,1.49,31.08,4,11,FALSE
"62013","Zdwom","~V","~iy",2017-09-05,1.024,12.19,11,4,FALSE
"62014","Zdwom","~V","~iy",2017-09-09,4.662,56.04,4,6,FALSE
"62015","Zdwom","~V","~iy",2017-09-15,4.686,43.94,6,5,FALSE
"62016","Zdwom","~V","~iy",2017-09-20,0.834,14.85,5,6,FALSE
"62017","Zdwom","~V","~iy",2017-09-26,1.192,7.33,6,3,FALSE
"62018","Zdwom","~V","~iy",2017-09-29,2.472,30.67,3,5,FALSE
"62019","Zdwom","~V","~iy",2017-10-04,0.644,8.31,5,1,FALSE
"62020","Zdwom","~V","~iy",2017-10-05,0.956,24.24,1,1,FALSE
"62021","Zdwom","~V","~iy",2017-10-06,0.994,8.85,1,4,FALSE
"62022","Zdwom","~V","~iy",2017-10-10,3.61,18.53,4,8,FALSE
"62023","Zdwom","~V","~iy",2017-10-18,1.47,6.23,8,2,FALSE
"62024","Zdwom","~V","~iy",2017-10-20,3.786,75.02,2,4,FALSE
"62025","Zdwom","~V","~iy",2017-10-24,4.574,19.47,4,6,FALSE
"62026","Zdwom","~V","~iy",2017-10-30,1.654,14.93,6,5,FALSE
"62027","Zdwom","~V","~iy",2017-11-04,1.406,14.77,5,2,FALSE
"62028","Zdwom","~V","~iy",2017-11-06,4.528,18.68,2,3,FALSE
"62029","Zdwom","~V","~iy",2017-11-09,2.954,30.39,3,6,FALSE
"62030","Zdwom","~V","~iy",2017-11-15,0.644,16.97,6,1,FALSE
"62031","Zdwom","~V","~iy",2017-11-16,1.318,36.25,1,4,FALSE
"62032","Zdwom","~V","~iy",2017-11-20,0.278,5.8,4,2,FALSE
"62033","Zdwom","~V","~iy",2017-11-22,0.282,3.36,2,3,FALSE
"62034","Zdwom","~V","~iy",2017-11-25,2.448,9.99,3,9,FALSE
"62035","Zdwom","~V","~iy",2017-12-04,0.116,2.09,9,7,FALSE
"62036","Zdwom","~V","~iy",2017-12-11,2.768,16.64,7,5,FALSE
"62037","Zdwom","~V","~iy",2017-12-16,0.514,10.01,5,3,FALSE
"62038","Zdwom","~V","~iy",2017-12-19,1.006,11.97,3,2,FALSE
"62039","Zdwom","~V","~iy",2017-12-21,8.066,105.84,2,6,FALSE
"62040","Zdwom","~V","~iy",2017-12-27,1.186,40.19,6,16,FALSE
"62041","Zdwom","~V","~iy",2018-01-12,1.584,21.87,16,4,FALSE
"62042","Zdwom","~V","~iy",2018-01-16,2.622,17.89,4,15,FALSE
"62043","Zdwom","~V","~iy",2018-01-31,1.106,9.94,15,3,FALSE
"62044","Zdwom","~V","~iy",2018-02-03,0.61,16.41,3,6,FALSE
"62045","Zdwom","~V","~iy",2018-02-09,4.164,22.22,6,6,FALSE
"62046","Zdwom","~V","~iy",2018-02-15,1.19,21.63,6,5,FALSE
"62047","Zdwom","~V","~iy",2018-02-20,1.832,13.83,5,11,FALSE
"62048","Zdwom","~V","~iy",2018-03-03,2.726,13,11,7,FALSE
"62049","Zdwom","~V","~iy",2018-03-10,1.884,21.04,7,4,FALSE
"62050","Zdwom","~V","~iy",2018-03-14,1.832,7.88,4,17,FALSE
"62051","Zdwom","~V","~iy",2018-03-31,1.132,22.48,17,9,FALSE
"62052","Zdwom","~V","~iy",2018-04-09,1.148,7.8,9,3,FALSE
"62053","Zdwom","~V","~iy",2018-04-12,0.606,6.63,3,16,FALSE
"62054","Zdwom","~V","~iy",2018-04-28,5.984,30.01,16,9,FALSE
"62055","Zdwom","~V","~iy",2018-05-07,0.152,3.5,9,2,FALSE
"62056","Zdwom","~V","~iy",2018-05-09,0.234,3.86,2,2,FALSE
"62057","Zdwom","~V","~iy",2018-05-11,1.438,12.79,2,5,FALSE
"62058","Zdwom","~V","~iy",2018-05-16,0.778,12,5,6,FALSE
"62059","Zdwom","~V","~iy",2018-05-22,1.036,22.79,6,2,FALSE
"62060","Zdwom","~V","~iy",2018-05-24,3.236,21.73,2,4,FALSE
"62061","Zdwom","~V","~iy",2018-05-28,2.658,17.24,4,3,FALSE
"62062","Zdwom","~V","~iy",2018-05-31,1.514,11.77,3,6,FALSE
"62063","Zdwom","~V","~iy",2018-06-06,0.586,10.3,6,2,FALSE
"62064","Zdwom","~V","~iy",2018-06-08,1.58,17.89,2,5,FALSE
"62065","Zdwom","~V","~iy",2018-06-13,0.652,9.39,5,14,FALSE
"62066","Zdwom","~V","~iy",2018-06-27,0.154,4.31,14,5,FALSE
"62067","Zdwom","~V","~iy",2018-07-02,0.2,5.09,5,5,FALSE
"62068","Zdwom","~V","~iy",2018-07-07,2.36,18.03,5,11,FALSE
"62069","Zdwom","~V","~iy",2018-07-18,0.492,9.18,11,7,FALSE
"62070","Zdwom","~V","~iy",2018-07-25,0.208,5.28,7,12,FALSE
"62071","Zdwom","~V","~iy",2018-08-06,0.39,8.54,12,5,FALSE
"62072","Zdwom","~V","~iy",2018-08-11,3.288,45.01,5,9,FALSE
"62073","Zdwom","~V","~iy",2018-08-20,0.73,18.82,9,5,FALSE
"62074","Zdwom","~V","~iy",2018-08-25,1.1,28.49,5,7,FALSE
"62075","Zdwom","~V","~iy",2018-09-01,0.472,7.86,7,9,FALSE
"62076","Zdwom","~V","~iy",2018-09-10,0.254,3.8,9,4,FALSE
"62077","Zdwom","~V","~iy",2018-09-14,3.416,32.88,4,11,FALSE
"62078","Zdwom","~V","~iy",2018-09-25,0.214,5.44,11,15,FALSE
"62079","Zdwom","~V","~iy",2018-10-10,1.878,10.95,15,5,FALSE
"62080","Zdwom","~V","~iy",2018-10-15,0.38,4.75,5,4,FALSE
"62081","Zdwom","~V","~iy",2018-10-19,1.02,19.89,4,1,FALSE
"62082","Zdwom","~V","~iy",2018-10-20,1.596,76.17,1,2,FALSE
"62083","zFHSe","Qi","fDV",2016-01-11,6.72,42.53,0,28,FALSE
"62084","zFHSe","Qi","fDV",2016-02-08,3.34,27.86,28,3,FALSE
"62085","zFHSe","Qi","fDV",2016-02-11,5.955,28.04,3,41,FALSE
"62086","zFHSe","Qi","fDV",2016-03-23,4.856,62.6,41,22,FALSE
"62087","zFHSe","Qi","fDV",2016-04-14,1.955,14.61,22,26,FALSE
"62088","zFHSe","Qi","fDV",2016-05-10,16.56,86.91,26,16,FALSE
"62089","zFHSe","Qi","fDV",2016-05-26,1.225,17.03,16,13,FALSE
"62090","zFHSe","Qi","fDV",2016-06-08,12.095,41.54,13,9,FALSE
"62091","zFHSe","Qi","fDV",2016-06-17,4.95,57.59,9,21,FALSE
"62092","zFHSe","Qi","fDV",2016-07-08,4.14,50,21,14,FALSE
"62093","zFHSe","Qi","fDV",2016-07-22,10.825,37.47,14,60,FALSE
"62094","zFHSe","Qi","fDV",2016-09-20,8.145,56.64,60,1,FALSE
"62095","zFHSe","Qi","fDV",2016-09-21,1.64,22.06,1,43,FALSE
"62096","zFHSe","Qi","fDV",2016-11-03,4.15,37.69,43,12,FALSE
"62097","zFHSe","Qi","fDV",2016-11-15,1.95,27.81,12,18,FALSE
"62098","zFHSe","Qi","fDV",2016-12-03,2.555,26.58,18,7,FALSE
"62099","zFHSe","Qi","fDV",2016-12-10,3.185,48.35,7,11,FALSE
"62100","zFHSe","Qi","fDV",2016-12-21,17.055,126.13,11,1,FALSE
"62101","zFHSe","Qi","fDV",2016-12-22,1.755,19.59,1,14,FALSE
"62102","zFHSe","Qi","fDV",2017-01-05,2.88,16.05,14,6,FALSE
"62103","zFHSe","Qi","fDV",2017-01-11,2.225,32.62,6,20,FALSE
"62104","zFHSe","Qi","fDV",2017-01-31,3.645,32.04,20,43,FALSE
"62105","zFHSe","Qi","fDV",2017-03-15,2.005,29.61,43,27,FALSE
"62106","zFHSe","Qi","fDV",2017-04-11,5.535,22.92,27,17,FALSE
"62107","zFHSe","Qi","fDV",2017-04-28,6.11,44.9,17,20,FALSE
"62108","zFHSe","Qi","fDV",2017-05-18,2.905,27.72,20,11,FALSE
"62109","zFHSe","Qi","fDV",2017-05-29,0.255,5.07,11,18,FALSE
"62110","zFHSe","Qi","fDV",2017-06-16,11.495,13.33,18,14,FALSE
"62111","zFHSe","Qi","fDV",2017-06-30,12.015,45.44,14,67,FALSE
"62112","zFHSe","Qi","fDV",2017-09-05,11.285,46.93,67,13,FALSE
"62113","zFHSe","Qi","fDV",2017-09-18,3.47,35.63,13,14,FALSE
"62114","zFHSe","Qi","fDV",2017-10-02,6.445,65.08,14,21,FALSE
"62115","zFHSe","Qi","fDV",2017-10-23,4.965,44,21,16,FALSE
"62116","zFHSe","Qi","fDV",2017-11-08,2.95,30.22,16,27,FALSE
"62117","zFHSe","Qi","fDV",2017-12-05,8.53,95.86,27,7,FALSE
"62118","zFHSe","Qi","fDV",2017-12-12,12.06,104.18,7,10,FALSE
"62119","zFHSe","Qi","fDV",2017-12-22,26.705,236.08,10,22,FALSE
"62120","zFHSe","Qi","fDV",2018-01-13,4.315,1.51267887105178e-15,22,4,FALSE
"62121","zFHSe","Qi","fDV",2018-01-17,2.34,18.68,4,9,FALSE
"62122","zFHSe","Qi","fDV",2018-01-26,7.185,49.63,9,21,FALSE
"62123","zFHSe","Qi","fDV",2018-02-16,8,30.23,21,5,FALSE
"62124","zFHSe","Qi","fDV",2018-02-21,9.525,39.16,5,14,FALSE
"62125","zFHSe","Qi","fDV",2018-03-07,10.425,24.05,14,21,FALSE
"62126","zFHSe","Qi","fDV",2018-03-28,2.405,19.06,21,9,FALSE
"62127","zFHSe","Qi","fDV",2018-04-06,8.035,59.83,9,4,FALSE
"62128","zFHSe","Qi","fDV",2018-04-10,2.375,19.16,4,17,FALSE
"62129","zFHSe","Qi","fDV",2018-04-27,3.49,26.62,17,13,FALSE
"62130","zFHSe","Qi","fDV",2018-05-10,3.33,24.02,13,7,FALSE
"62131","zFHSe","Qi","fDV",2018-05-17,10.55,27.74,7,6,FALSE
"62132","zFHSe","Qi","fDV",2018-05-23,5.445,48.24,6,34,FALSE
"62133","zFHSe","Qi","fDV",2018-06-26,9.21,68.6,34,3,FALSE
"62134","zFHSe","Qi","fDV",2018-06-29,5.22,81.43,3,10,FALSE
"62135","zFHSe","Qi","fDV",2018-07-09,2.225,19.14,10,10,FALSE
"62136","zFHSe","Qi","fDV",2018-07-19,2.295,10.33,10,7,FALSE
"62137","zFHSe","Qi","fDV",2018-07-26,4.99,24.69,7,5,FALSE
"62138","zFHSe","Qi","fDV",2018-07-31,6.995,58.13,5,31,FALSE
"62139","zFHSe","Qi","fDV",2018-08-31,1.205,23.68,31,13,FALSE
"62140","zFHSe","Qi","fDV",2018-09-13,7.03,17.99,13,13,FALSE
"62141","Zgc7M","Yn","8TO",2016-01-15,5.96,55.54,0,34,FALSE
"62142","Zgc7M","Yn","8TO",2016-02-18,5.645,44.95,34,29,FALSE
"62143","Zgc7M","Yn","8TO",2016-03-18,11.045,83.87,29,6,FALSE
"62144","Zgc7M","Yn","8TO",2016-03-24,8.41,41.84,6,33,FALSE
"62145","Zgc7M","Yn","8TO",2016-04-26,4.54,27.9,33,15,FALSE
"62146","Zgc7M","Yn","8TO",2016-05-11,7.14,24.89,15,13,FALSE
"62147","Zgc7M","Yn","8TO",2016-05-24,4.82,36.47,13,44,FALSE
"62148","Zgc7M","Yn","8TO",2016-07-07,4.495,41.99,44,4,FALSE
"62149","Zgc7M","Yn","8TO",2016-07-11,7.865,49.05,4,7,FALSE
"62150","Zgc7M","Yn","8TO",2016-07-18,2.575,27.61,7,57,FALSE
"62151","Zgc7M","Yn","8TO",2016-09-13,1.885,34.81,57,17,FALSE
"62152","Zgc7M","Yn","8TO",2016-09-30,2.47,34.5,17,33,FALSE
"62153","Zgc7M","Yn","8TO",2016-11-02,3.98,38.67,33,33,FALSE
"62154","Zgc7M","Yn","8TO",2016-12-05,3.605,49.21,33,16,FALSE
"62155","Zgc7M","Yn","8TO",2016-12-21,5.225,63.93,16,7,FALSE
"62156","Zgc7M","Yn","8TO",2016-12-28,4.28,42.21,7,13,FALSE
"62157","Zgc7M","Yn","8TO",2017-01-10,2.585,21.76,13,14,FALSE
"62158","Zgc7M","Yn","8TO",2017-01-24,5.115,51.47,14,23,FALSE
"62159","Zgc7M","Yn","8TO",2017-02-16,6.215,62.48,23,22,FALSE
"62160","Zgc7M","Yn","8TO",2017-03-10,6.645,51.36,22,31,FALSE
"62161","Zgc7M","Yn","8TO",2017-04-10,5.01,44.38,31,31,FALSE
"62162","Zgc7M","Yn","8TO",2017-05-11,4.11,53.24,31,42,FALSE
"62163","Zgc7M","Yn","8TO",2017-06-22,2.735,30.16,42,89,FALSE
"62164","Zgc7M","Yn","8TO",2017-09-19,5.27,58.18,89,50,FALSE
"62165","Zgc7M","Yn","8TO",2017-11-08,9.57,72.28,50,33,FALSE
"62166","Zgc7M","Yn","8TO",2017-12-11,4.25,48.64,33,30,FALSE
"62167","Zgc7M","Yn","8TO",2018-01-10,5.175,52.87,30,35,FALSE
"62168","Zgc7M","Yn","8TO",2018-02-14,3.715,48.36,35,23,FALSE
"62169","Zgc7M","Yn","8TO",2018-03-09,3.095,59.47,23,13,FALSE
"62170","Zgc7M","Yn","8TO",2018-03-22,6.025,64.51,13,7,FALSE
"62171","Zgc7M","Yn","8TO",2018-03-29,1.17,16.27,7,186,FALSE
"62172","ZH9uy","Yn","uRf",2016-10-10,8.575,16.8,0,138,FALSE
"62173","ZH9uy","Yn","uRf",2017-02-25,6.765,12.59,138,94,FALSE
"62174","ZH9uy","Yn","uRf",2017-05-30,1.825,13.91,94,24,FALSE
"62175","ZH9uy","Yn","uRf",2017-06-23,8.33,24.87,24,14,FALSE
"62176","ZH9uy","Yn","uRf",2017-07-07,7.075,20.29,14,61,FALSE
"62177","ZH9uy","Yn","uRf",2017-09-06,5.415,22.35,61,8,FALSE
"62178","ZH9uy","Yn","uRf",2017-09-14,2,2.9,8,29,FALSE
"62179","ZH9uy","Yn","uRf",2017-10-13,1.325,5.01,29,22,FALSE
"62180","ZH9uy","Yn","uRf",2017-11-04,3.52,14.34,22,33,FALSE
"62181","ZH9uy","Yn","uRf",2017-12-07,3.065,17.74,33,23,FALSE
"62182","ZH9uy","Yn","uRf",2017-12-30,4.155,19.48,23,41,FALSE
"62183","ZH9uy","Yn","uRf",2018-02-09,7.85,33.19,41,5,FALSE
"62184","ZH9uy","Yn","uRf",2018-02-14,1.03,9.29,5,34,FALSE
"62185","ZH9uy","Yn","uRf",2018-03-20,2.32,6.25,34,15,FALSE
"62186","ZH9uy","Yn","uRf",2018-04-04,6.635,23.7,15,38,FALSE
"62187","ZH9uy","Yn","uRf",2018-05-12,3.63,8.97,38,26,FALSE
"62188","ZH9uy","Yn","uRf",2018-06-07,1.445,4.34,26,11,FALSE
"62189","ZH9uy","Yn","uRf",2018-06-18,0.41,4.36,11,9,FALSE
"62190","ZH9uy","Yn","uRf",2018-06-27,0.32,3.47,9,1,FALSE
"62191","ZH9uy","Yn","uRf",2018-06-28,4.26,21.47,1,4,FALSE
"62192","ZH9uy","Yn","uRf",2018-07-02,2.32,4.76,4,3,FALSE
"62193","ZH9uy","Yn","uRf",2018-07-05,1.93,9.31,3,14,FALSE
"62194","ZH9uy","Yn","uRf",2018-07-19,5.975,19.5,14,5,FALSE
"62195","ZH9uy","Yn","uRf",2018-07-24,0.64,6.94,5,6,FALSE
"62196","ZH9uy","Yn","uRf",2018-07-30,7.395,14.68,6,23,FALSE
"62197","ZH9uy","Yn","uRf",2018-08-22,1.55,6.02,23,5,FALSE
"62198","ZH9uy","Yn","uRf",2018-08-27,5.88,12.6,5,8,FALSE
"62199","ZH9uy","Yn","uRf",2018-09-04,0.35,3.79,8,7,FALSE
"62200","ZH9uy","Yn","uRf",2018-09-11,1.295,12.8,7,6,FALSE
"62201","ZH9uy","Yn","uRf",2018-09-17,0.22,3.91,6,3,FALSE
"62202","ZH9uy","Yn","uRf",2018-09-20,3.275,4.32,3,12,FALSE
"62203","ZHX93","~V","~iy",2016-09-13,4.894,30.49,0,24,FALSE
"62204","ZHX93","~V","~iy",2016-10-07,6.866,14.3,24,50,FALSE
"62205","ZHX93","~V","~iy",2016-11-26,11.598,44.13,50,34,FALSE
"62206","ZHX93","~V","~iy",2016-12-30,2.728,24.17,34,8,FALSE
"62207","ZHX93","~V","~iy",2017-01-07,6.034,18.47,8,14,FALSE
"62208","ZHX93","~V","~iy",2017-01-21,0.816,10.97,14,6,FALSE
"62209","ZHX93","~V","~iy",2017-01-27,5.912,17.89,6,7,FALSE
"62210","ZHX93","~V","~iy",2017-02-03,7.206,24.89,7,14,FALSE
"62211","ZHX93","~V","~iy",2017-02-17,3.214,18.92,14,42,FALSE
"62212","ZHX93","~V","~iy",2017-03-31,1.886,26.7,42,43,FALSE
"62213","ZHX93","~V","~iy",2017-05-13,7.532,32.84,43,139,FALSE
"62214","ZHX93","~V","~iy",2017-09-29,3.258,25.06,139,63,FALSE
"62215","ZHX93","~V","~iy",2017-12-01,1.066,16.41,63,33,FALSE
"62216","ZHX93","~V","~iy",2018-01-03,2.398,23.79,33,9,FALSE
"62217","ZHX93","~V","~iy",2018-01-12,6.714,43.28,9,21,FALSE
"62218","ZHX93","~V","~iy",2018-02-02,4.408,32.4,21,12,FALSE
"62219","ZHX93","~V","~iy",2018-02-14,1.478,20.72,12,16,FALSE
"62220","ZHX93","~V","~iy",2018-03-02,3.806,23.14,16,56,FALSE
"62221","ZHX93","~V","~iy",2018-04-27,1.118,12.3,56,126,FALSE
"62222","ZHX93","~V","~iy",2018-08-31,1.994,24.5,126,53,FALSE
"62223","ZJ2qe","~V","tbv",2016-07-23,2.126,34.98,0,6,FALSE
"62224","ZJ2qe","~V","tbv",2016-07-29,1.188,17.71,6,22,FALSE
"62225","ZJ2qe","~V","tbv",2016-08-20,1.366,34.27,22,14,FALSE
"62226","ZJ2qe","~V","tbv",2016-09-03,0.844,25.93,14,14,FALSE
"62227","ZJ2qe","~V","tbv",2016-09-17,0.472,17.94,14,4,FALSE
"62228","ZJ2qe","~V","tbv",2016-09-21,1.532,42.37,4,14,FALSE
"62229","ZJ2qe","~V","tbv",2016-10-05,1.22,39.3,14,10,FALSE
"62230","ZJ2qe","~V","tbv",2016-10-15,0.474,21.38,10,16,FALSE
"62231","ZJ2qe","~V","tbv",2016-10-31,1.848,41.29,16,8,FALSE
"62232","ZJ2qe","~V","tbv",2016-11-08,0.702,9.91,8,15,FALSE
"62233","ZJ2qe","~V","tbv",2016-11-23,1.316,14.13,15,10,FALSE
"62234","ZJ2qe","~V","tbv",2016-12-03,1.318,17.94,10,4,FALSE
"62235","ZJ2qe","~V","tbv",2016-12-07,1.87,45.89,4,8,FALSE
"62236","ZJ2qe","~V","tbv",2016-12-15,2.448,33.18,8,15,FALSE
"62237","ZJ2qe","~V","tbv",2016-12-30,0.89,17.75,15,8,FALSE
"62238","ZJ2qe","~V","tbv",2017-01-07,0.598,19.16,8,14,FALSE
"62239","ZJ2qe","~V","tbv",2017-01-21,2.914,17.68,14,14,FALSE
"62240","ZJ2qe","~V","tbv",2017-02-04,2,11.8,14,5,FALSE
"62241","ZJ2qe","~V","tbv",2017-02-09,1.346,7.46,5,6,FALSE
"62242","ZJ2qe","~V","tbv",2017-02-15,0.792,7.8,6,38,FALSE
"62243","ZJ2qe","~V","tbv",2017-03-25,0.656,27.38,38,17,FALSE
"62244","ZJ2qe","~V","tbv",2017-04-11,2.862,26.06,17,2,FALSE
"62245","ZJ2qe","~V","tbv",2017-04-13,2.672,49.96,2,16,FALSE
"62246","ZJ2qe","~V","tbv",2017-04-29,0.452,21.26,16,18,FALSE
"62247","ZJ2qe","~V","tbv",2017-05-17,1.108,15.82,18,9,FALSE
"62248","ZJ2qe","~V","tbv",2017-05-26,2.094,35.57,9,13,FALSE
"62249","ZJ2qe","~V","tbv",2017-06-08,0.75,14.8,13,2,FALSE
"62250","ZJ2qe","~V","tbv",2017-06-10,0.12,13.08,2,7,FALSE
"62251","ZJ2qe","~V","tbv",2017-06-17,2.482,52.82,7,21,FALSE
"62252","ZJ2qe","~V","tbv",2017-07-08,0.562,14,21,14,FALSE
"62253","ZJ2qe","~V","tbv",2017-07-22,1.566,24.36,14,3,FALSE
"62254","ZJ2qe","~V","tbv",2017-07-25,0.386,10,3,7,FALSE
"62255","ZJ2qe","~V","tbv",2017-08-01,1.396,25.05,7,20,FALSE
"62256","ZJ2qe","~V","tbv",2017-08-21,0.606,14.87,20,8,FALSE
"62257","ZJ2qe","~V","tbv",2017-08-29,0.39,10.1,8,15,FALSE
"62258","ZJ2qe","~V","tbv",2017-09-13,0.614,6.26,15,15,FALSE
"62259","ZJ2qe","~V","tbv",2017-09-28,0.354,16.59,15,1,FALSE
"62260","ZJ2qe","~V","tbv",2017-09-29,4.238,16.11,1,5,FALSE
"62261","ZJ2qe","~V","tbv",2017-10-04,0.782,14.18,5,7,FALSE
"62262","ZJ2qe","~V","tbv",2017-10-11,0.842,34.5,7,10,FALSE
"62263","ZJ2qe","~V","tbv",2017-10-21,0.196,19.01,10,6,FALSE
"62264","ZJ2qe","~V","tbv",2017-10-27,1.62,8.32,6,1,FALSE
"62265","ZJ2qe","~V","tbv",2017-10-28,0.622,22.65,1,7,FALSE
"62266","ZJ2qe","~V","tbv",2017-11-04,1.588,39.2,7,10,FALSE
"62267","ZJ2qe","~V","tbv",2017-11-14,0.746,16.62,10,8,FALSE
"62268","ZJ2qe","~V","tbv",2017-11-22,0.662,18.41,8,2,FALSE
"62269","ZJ2qe","~V","tbv",2017-11-24,0.784,35.13,2,5,FALSE
"62270","ZJ2qe","~V","tbv",2017-11-29,0.584,24.06,5,2,FALSE
"62271","ZJ2qe","~V","tbv",2017-12-01,0.526,21.67,2,4,FALSE
"62272","ZJ2qe","~V","tbv",2017-12-05,2.244,22.04,4,4,FALSE
"62273","ZJ2qe","~V","tbv",2017-12-09,1.274,47.99,4,11,FALSE
"62274","ZJ2qe","~V","tbv",2017-12-20,3.574,54.66,11,16,FALSE
"62275","ZJ2qe","~V","tbv",2018-01-05,0.168,18.31,16,8,FALSE
"62276","ZJ2qe","~V","tbv",2018-01-13,1.578,42.46,8,2,FALSE
"62277","ZJ2qe","~V","tbv",2018-01-15,0.812,18.43,2,8,FALSE
"62278","ZJ2qe","~V","tbv",2018-01-23,0.858,33.63,8,8,FALSE
"62279","ZJ2qe","~V","tbv",2018-01-31,0.47,5.46,8,3,FALSE
"62280","ZJ2qe","~V","tbv",2018-02-03,1.616,28.07,3,10,FALSE
"62281","ZJ2qe","~V","tbv",2018-02-13,0.842,24.75,10,18,FALSE
"62282","ZJ2qe","~V","tbv",2018-03-03,1.706,19.33,18,3,FALSE
"62283","ZJ2qe","~V","tbv",2018-03-06,0.586,10.63,3,9,FALSE
"62284","ZJ2qe","~V","tbv",2018-03-15,1.088,24.4,9,5,FALSE
"62285","ZJ2qe","~V","tbv",2018-03-20,0.292,9.52,5,8,FALSE
"62286","ZJ2qe","~V","tbv",2018-03-28,1.362,35.99,8,7,FALSE
"62287","ZJ2qe","~V","tbv",2018-04-04,0.362,10.06,7,10,FALSE
"62288","ZJ2qe","~V","tbv",2018-04-14,1.082,42.73,10,6,FALSE
"62289","ZJ2qe","~V","tbv",2018-04-20,0.624,14.05,6,8,FALSE
"62290","ZJ2qe","~V","tbv",2018-04-28,1.374,14.92,8,10,FALSE
"62291","ZJ2qe","~V","tbv",2018-05-08,1.14,13.24,10,2,FALSE
"62292","ZJ2qe","~V","tbv",2018-05-10,0.52,17.4,2,5,FALSE
"62293","ZJ2qe","~V","tbv",2018-05-15,0.698,26.47,5,3,FALSE
