customer,shop,date,month,wday,quantity,billing,datediff_next,max_date
wMcgE,7XS,2018-10-26,10,6,0.435,8.13,0,TRUE
WmeDf,8TO,2018-10-04,10,5,10.635,511.57,0,TRUE
Wmo_~,KFW,2018-10-20,10,7,2.1,26.07,0,TRUE
WmrO5,bbb,2018-10-11,10,5,1.56,12.19,0,TRUE
WmtVQ,KFW,2018-10-23,10,3,0.696,11.49,0,TRUE
WMWCK,fDV,2018-09-10,9,2,8.745,34.86,0,TRUE
WMyB6,zF~,2018-10-25,10,5,2.005,20.24,0,TRUE
wmyLB,uRf,2018-10-15,10,2,9.99,64.75,0,TRUE
WmZfl,fDV,2018-10-16,10,3,1.565,16.81,0,TRUE
wN~Ab,bbb,2018-10-27,10,7,2.52,15.47,0,TRUE
wn4z1,bbb,2018-09-21,9,6,1.075,15.74,0,TRUE
WnBe9,7ti,2018-10-27,10,7,1.17,13.76,0,TRUE
WNf4k,uRf,2018-10-27,10,7,4.26,59.8,0,TRUE
WNIHg,AWT,2018-10-24,10,4,1.205,12.88,0,TRUE
wNS9G,7ti,2018-08-06,8,2,0.915,12.14,0,TRUE
WNtUz,AWT,2018-10-19,10,6,5.25,36.59,0,TRUE
WNvkg,fDV,2018-09-12,9,4,0.295,5.49,0,TRUE
wnWma,~iy,2018-10-26,10,6,12.088,61.59,0,TRUE
WNyeK,uRf,2018-10-27,10,7,10.9,67.25,0,TRUE
wO5yf,lFX,2018-10-13,10,7,0.964,15.32,0,TRUE
WO88_,5S8,2018-10-19,10,6,3,7.85,0,TRUE
WOAoL,~iy,2018-10-13,10,7,6.558,39.26,0,TRUE
WoByl,7XS,2018-07-19,7,5,0.445,6.7,0,TRUE
WOMgW,Rtw,2018-10-31,10,4,2.525,20.31,0,TRUE
wp7T6,fDV,2018-10-25,10,5,4.22,45.73,0,TRUE
wpa4G,lFX,2018-10-30,10,3,0.3,17.8,0,TRUE
WPIkn,~iy,2018-07-28,7,7,3.116,25.43,0,TRUE
wpm9C,KFW,2018-10-13,10,7,2.31,42.47,0,TRUE
WpUb9,AWT,2018-10-03,10,4,2.53,46.46,0,TRUE
wPukZ,AWT,2018-10-05,10,6,1.84,18.13,0,TRUE
WpVEx,tbv,2017-02-18,2,7,2.464,27.6,0,TRUE
Wq_TM,5S8,2018-10-31,10,4,5.22,43.99,0,TRUE
WQ~C6,tbv,2018-10-18,10,5,0.41,8.61,0,TRUE
wq3~H,AWT,2018-10-31,10,4,3.25,44.53,0,TRUE
wq5tq,7ti,2018-07-25,7,4,5,18.9,0,TRUE
wQ608,AWT,2018-10-15,10,2,1.305,11.67,0,TRUE
WQi8f,Ed0,2018-10-30,10,3,2.965,19.39,0,TRUE
wQIrI,HYm,2018-06-28,6,5,2.73,26.4,0,TRUE
WQMG_,tbv,2018-10-26,10,6,0.738,6.11,0,TRUE
WQpHm,HYm,2018-10-20,10,7,2.515,28.63,0,TRUE
WQrnd,KFW,2018-10-29,10,2,0.27,6.08,0,TRUE
wQuY2,JFC,2018-10-29,10,2,4.905,41.5,0,TRUE
Wr1tq,uRf,2018-10-08,10,2,3.91,9.4,0,TRUE
WrDF3,AWT,2018-04-25,4,4,1,8.9,0,TRUE
Wrf6u,7ti,2018-09-08,9,7,0.41,19.4,0,TRUE
Wrj4P,AWT,2018-10-01,10,2,0.415,4.57,0,TRUE
wrL5I,uRf,2018-10-31,10,4,2.715,9.34,0,TRUE
WRS1f,5S8,2018-10-31,10,4,0.66,28,0,TRUE
WRuoe,fDV,2018-10-08,10,2,0.74,10.73,0,TRUE
ws~rU,KFW,2018-08-03,8,6,3.46,24.06,0,TRUE
wS45a,sN6,2018-10-11,10,5,1.58,7.16,0,TRUE
Ws5jT,uRf,2018-09-25,9,3,0.59,11.32,0,TRUE
wsAcx,KFW,2018-10-31,10,4,1.98,28.48,0,TRUE
WsAeW,~iy,2018-08-27,8,2,1.836,23.34,0,TRUE
WSc28,0aM,2018-09-05,9,4,13.346,91.59,0,TRUE
WSeae,7ti,2018-10-11,10,5,0.67,16.08,0,TRUE
wSEcM,fDV,2018-10-30,10,3,10.72,105.96,0,TRUE
WSF6P,AWT,2018-10-23,10,3,3,12.84,0,TRUE
wSSQR,5S8,2018-10-24,10,4,0.12,2.14,0,TRUE
wsTsJ,HYm,2018-09-07,9,6,2.085,19.64,0,TRUE
wsWho,~iy,2018-10-27,10,7,4.136,73.26,0,TRUE
wT6TF,AWT,2018-02-09,2,6,0.435,7.18,0,TRUE
wtd6P,~iy,2018-10-10,10,4,1.048,9.85,0,TRUE
wTH5a,7ti,2018-05-15,5,3,1,6.95,0,TRUE
WTQTA,nRq,2018-04-14,4,7,0.45,8.91,0,TRUE
WtRRp,AWT,2018-10-26,10,6,3.675,40.5,0,TRUE
Wts_R,bbb,2018-10-20,10,7,5.145,34.11,0,TRUE
WtWzL,nRq,2018-10-26,10,6,0.4,3.05,0,TRUE
wtZPP,tbv,2018-10-09,10,3,4.1,21.88,0,TRUE
Wu~Vo,AWT,2018-10-20,10,7,26.42,137.67,0,TRUE
wUBHG,AWT,2018-10-05,10,6,6.4,40.25,0,TRUE
wUcwH,fDV,2018-10-24,10,4,7.14,11.72,0,TRUE
WuDcz,AWT,2018-10-31,10,4,0.33,4.95,0,TRUE
wUDUm,KFW,2018-10-27,10,7,4.362,51.8,0,TRUE
wUFuJ,7ti,2018-10-30,10,3,3.105,16.16,0,TRUE
wuHXn,fDV,2018-10-24,10,4,0.695,9.29,0,TRUE
wUKKu,fDV,2018-10-02,10,3,0.93,13.22,0,TRUE
WUKtq,Ed0,2018-04-24,4,3,1.09,11.88,0,TRUE
wUPiI,HYm,2018-10-30,10,3,0.945,13.68,0,TRUE
wutd8,JFC,2018-10-10,10,4,0.56,10.14,0,TRUE
WUx0g,AWT,2018-10-19,10,6,2.255,13.9,0,TRUE
WuXQu,AWT,2018-10-13,10,7,1.555,21.81,0,TRUE
wV25l,0aM,2018-10-27,10,7,4.218,46.07,0,TRUE
wv2M2,~iy,2018-10-27,10,7,0.418,5.73,0,TRUE
WV4gq,KFW,2018-10-03,10,4,0.416,6.23,0,TRUE
WVdAH,AWT,2018-09-15,9,7,1.875,26.61,0,TRUE
wVpNs,~iy,2018-09-21,9,6,3.442,42.31,0,TRUE
wVUtu,KFW,2018-10-26,10,6,2.386,15,0,TRUE
WVuXK,0aM,2018-10-30,10,3,3.614,26.09,0,TRUE
ww4Bi,nRq,2018-07-27,7,6,1.48,18.02,0,TRUE
Ww4Xq,AWT,2018-08-29,8,4,5.495,57.88,0,TRUE
wwADo,~iy,2018-10-11,10,5,3.504,23.62,0,TRUE
wwD1s,tbv,2018-10-25,10,5,3.364,43.35,0,TRUE
wWjcH,~iy,2018-10-31,10,4,2.362,28.88,0,TRUE
wWlCC,0aM,2018-10-29,10,2,24,19.2,0,TRUE
wWulD,Rtw,2018-10-27,10,7,3.345,43.21,0,TRUE
wWVRC,0aM,2018-10-29,10,2,1.738,23.59,0,TRUE
Wx82k,KFW,2018-10-26,10,6,5.164,68.93,0,TRUE
WXfaO,8TO,2018-10-27,10,7,4.355,20.57,0,TRUE
WxMG3,J5B,2018-10-30,10,3,1.385,11.63,0,TRUE
WXOat,~iy,2018-08-18,8,7,9.775,149.9,0,TRUE
wxPn_,Rtw,2018-10-11,10,5,1.63,19.78,0,TRUE
WXU9K,~iy,2018-10-26,10,6,1.848,16.22,0,TRUE
wxyEl,sN6,2018-10-31,10,4,1.21,7.07,0,TRUE
Wy8At,fDV,2018-10-08,10,2,6.99,42.17,0,TRUE
Wy9Em,7ti,2018-10-01,10,2,9.08,87.91,0,TRUE
WyaSE,bbb,2018-10-30,10,3,35.5,57.53,0,TRUE
WYKJD,7XS,2018-10-29,10,2,6.495,11.6,0,TRUE
wyM36,Ed0,2018-10-02,10,3,1.715,14.6,0,TRUE
WYNTC,5S8,2018-10-26,10,6,2.35,21.25,0,TRUE
wyPjs,8TO,2018-02-26,2,2,2,5.9,0,TRUE
WyX3v,fDV,2018-09-27,9,5,1.585,21.72,0,TRUE
WYxzx,bbb,2018-10-17,10,4,4.1,12.93,0,TRUE
wyz1Y,uRf,2018-05-30,5,4,3.615,0.00999999999999979,0,TRUE
wZck6,uRf,2018-10-19,10,6,7.84,30.64,0,TRUE
wzgDF,F50,2018-10-16,10,3,1.125,13.25,0,TRUE
wZj5v,F50,2018-10-31,10,4,6.065,48.15,0,TRUE
WzrAF,uRf,2018-10-26,10,6,0.88,25.22,0,TRUE
WZshp,0aM,2018-08-31,8,6,31.242,149.12,0,TRUE
WzSSI,Rtw,2018-10-08,10,2,0.215,1.04,0,TRUE
wZVhm,KFW,2018-10-20,10,7,1.516,23.04,0,TRUE
wzxmV,AWT,2018-10-31,10,4,3,17.84,0,TRUE
x_FMY,AWT,2017-10-09,10,2,2.945,29.06,0,TRUE
x_hUG,5S8,2018-10-26,10,6,1.32,19.18,0,TRUE
x_ozm,7XS,2018-10-25,10,5,2.96,37.77,0,TRUE
X_xWe,F50,2018-06-12,6,3,3.995,8.62,0,TRUE
X_Yyw,Rtw,2018-10-10,10,4,3.05,14.49,0,TRUE
x~aEv,~iy,2018-07-30,7,2,3.76,31.68,0,TRUE
x~bZQ,KFW,2018-09-10,9,2,0.472,6.37,0,TRUE
x~hVY,fDV,2018-10-05,10,6,0.855,13.16,0,TRUE
x~I6i,sN6,2018-10-22,10,2,0.46,4.96,0,TRUE
X~Vkt,AWT,2018-10-09,10,3,4.33,102.44,0,TRUE
X01vf,0aM,2018-10-24,10,4,3.158,11.19,0,TRUE
x0EzW,7ti,2018-10-26,10,6,2.045,15.96,0,TRUE
x0NRQ,lFX,2018-10-19,10,6,1.854,27.29,0,TRUE
X0v~n,AWT,2018-10-22,10,2,4.435,27.62,0,TRUE
x0VlJ,~iy,2018-10-17,10,4,9.204,71.88,0,TRUE
X0ZxM,bbb,2018-07-20,7,6,0.46,8.84,0,TRUE
x11ka,7M4,2018-10-26,10,6,6.1,47.06,0,TRUE
X1Gp1,nRq,2018-10-31,10,4,4.09,63.09,0,TRUE
X1IzU,AWT,2018-06-30,6,7,1.9,25.41,0,TRUE
x1mxC,8TO,2018-10-11,10,5,2.515,10.44,0,TRUE
X1OIU,7ti,2018-10-22,10,2,0.33,2.24,0,TRUE
x1p29,Rtw,2018-10-26,10,6,1.715,13.53,0,TRUE
X1s2G,0aM,2018-10-26,10,6,5.456,25.59,0,TRUE
X2~4P,tbv,2018-10-31,10,4,3.86,24.3,0,TRUE
x28AP,uRf,2018-10-29,10,2,4.07,24.52,0,TRUE
X2cF3,7ti,2018-10-26,10,6,2,3,0,TRUE
X2G43,7XS,2018-10-31,10,4,2.515,10,0,TRUE
X3BuA,7M4,2018-10-25,10,5,0.57,7.35,0,TRUE
x3hyr,nRq,2018-10-19,10,6,1.755,23.01,0,TRUE
x3mPQ,AWT,2018-10-27,10,7,0.2,3.98,0,TRUE
x3PG_,uRf,2018-10-25,10,5,5.645,29.6,0,TRUE
x44q4,nRq,2018-10-23,10,3,1.105,5.23,0,TRUE
x4kV7,KFW,2018-08-31,8,6,4.598,40.19,0,TRUE
X4lhG,AWT,2018-08-11,8,7,0.92,16.15,0,TRUE
x57hR,AWT,2018-10-31,10,4,0.655,8.84,0,TRUE
x5a7R,0aM,2018-10-27,10,7,2.376,19.68,0,TRUE
x6lxs,HYm,2018-07-14,7,7,0.715,7.06,0,TRUE
X6Q~X,tbv,2018-10-27,10,7,3.402,24.71,0,TRUE
x7gYS,7XS,2018-10-29,10,2,1.39,30.57,0,TRUE
x7oZQ,7M4,2018-10-26,10,6,1.4,19.12,0,TRUE
x8kVP,0aM,2018-09-22,9,7,0.334,3.54,0,TRUE
x8rAy,7ti,2018-10-04,10,5,11.065,98.69,0,TRUE
X9~hV,fDV,2018-10-26,10,6,1.435,19.4,0,TRUE
x957g,F50,2018-10-31,10,4,2.62,15.37,0,TRUE
x98cn,KFW,2018-10-22,10,2,6.466,14.11,0,TRUE
X9Jsx,bbb,2018-02-15,2,5,0.84,23.52,0,TRUE
x9ME_,5S8,2018-10-31,10,4,2.89,39.33,0,TRUE
x9PcC,7XS,2018-10-26,10,6,2.085,30.64,0,TRUE
X9ptT,Ed0,2018-03-31,3,7,2.165,67.35,0,TRUE
x9UBA,AWT,2018-10-25,10,5,6.475,44.84,0,TRUE
Xa2~U,7ti,2018-10-25,10,5,1.695,5.81,0,TRUE
xajUp,uRf,2018-10-30,10,3,6.115,28.93,0,TRUE
xaTdv,tbv,2018-10-11,10,5,2.15,19.5,0,TRUE
xaTJZ,AWT,2018-10-17,10,4,0.685,10.28,0,TRUE
XBB2n,7ti,2018-10-22,10,2,3.545,19.38,0,TRUE
xbQTo,KFW,2018-10-31,10,4,0.89,21.28,0,TRUE
xBS1S,nRq,2018-09-05,9,4,0.495,6.38,0,TRUE
xBTVd,AWT,2018-10-25,10,5,1.605,27.69,0,TRUE
XBw45,fDV,2018-10-25,10,5,21.555,67.74,0,TRUE
xBY8M,fDV,2018-09-08,9,7,1.85,15.36,0,TRUE
xbyky,uRf,2018-10-25,10,5,2.485,8.2,0,TRUE
XC_KJ,AWT,2018-10-08,10,2,2.03,18.71,0,TRUE
xc3w0,7ti,2018-05-21,5,2,0.595,10.03,0,TRUE
xcJL1,fDV,2018-10-29,10,2,2.995,20.26,0,TRUE
Xcjt1,F50,2018-10-22,10,2,0.495,4.87,0,TRUE
xcmwF,HYm,2018-09-28,9,6,0.16,2.96,0,TRUE
xCnN4,nRq,2018-08-25,8,7,1.69,23.19,0,TRUE
XCu_R,KFW,2018-10-25,10,5,2.786,27.25,0,TRUE
XcXyH,Rtw,2018-07-06,7,6,1.965,31.86,0,TRUE
XD0MD,7XS,2018-10-30,10,3,0.41,7.79,0,TRUE
XD6bA,AWT,2018-09-13,9,5,0.615,7.95,0,TRUE
XDkGe,~iy,2018-10-30,10,3,3.742,16.16,0,TRUE
xDlnn,0aM,2017-08-17,8,5,2.036,24.38,0,TRUE
xDPLd,AWT,2018-08-08,8,4,3.615,28.68,0,TRUE
XDt3v,0aM,2018-10-26,10,6,3.73,23.92,0,TRUE
xdVtP,AWT,2018-10-30,10,3,1.545,8.22,0,TRUE
xe_7_,0aM,2018-10-30,10,3,2.362,20.21,0,TRUE
XE_F~,uRf,2018-10-25,10,5,4.51,20.04,0,TRUE
XE~AB,7M4,2018-09-13,9,5,1.65,15.81,0,TRUE
Xe2IG,JFC,2018-10-26,10,6,7.065,32.42,0,TRUE
xeBHT,AWT,2018-09-20,9,5,6.535,33.26,0,TRUE
xEgqd,tbv,2018-10-24,10,4,2.824,45.65,0,TRUE
XeIyq,7ti,2018-10-31,10,4,9.655,58.71,0,TRUE
XEJgh,AWT,2018-10-31,10,4,5.805,84.43,0,TRUE
XeToQ,7ti,2018-10-30,10,3,4.055,29.86,0,TRUE
xeUI6,7ti,2018-10-17,10,4,0.305,5.69,0,TRUE
xEUkd,JFC,2018-10-13,10,7,3.265,15.09,0,TRUE
xeW88,5S8,2018-10-19,10,6,3.765,33.65,0,TRUE
XEYSr,bbb,2018-10-24,10,4,0.105,3.1,0,TRUE
xEzrB,AWT,2018-10-27,10,7,2.76,17.44,0,TRUE
Xfcid,AWT,2018-10-31,10,4,4.25,23.42,0,TRUE
XFpYg,7ti,2018-10-26,10,6,0.97,21.66,0,TRUE
XfXAQ,F50,2018-04-20,4,6,0.165,2.93,0,TRUE
XfZXT,uRf,2018-10-19,10,6,2.635,17.4,0,TRUE
XgCcy,7ti,2018-10-24,10,4,0.39,3.61,0,TRUE
Xgdbe,AWT,2018-10-31,10,4,3.265,16.72,0,TRUE
xgdmX,Ed0,2018-10-29,10,2,4.4,11.66,0,TRUE
XgDTX,5S8,2018-10-26,10,6,0.49,20.72,0,TRUE
XghWR,AWT,2018-10-15,10,2,5.73,32.24,0,TRUE
xGJ~Q,bbb,2018-04-07,4,7,0.575,14.34,0,TRUE
XgjGt,AWT,2018-10-18,10,5,6.995,47.32,0,TRUE
Xh5Qa,5S8,2018-07-13,7,6,4.955,29.98,0,TRUE
XHAxD,Ed0,2018-10-30,10,3,2.89,29.32,0,TRUE
xHeFA,KFW,2018-10-13,10,7,3.114,29.48,0,TRUE
xHfqP,0aM,2018-10-27,10,7,11.266,49.03,0,TRUE
XhTi3,7ti,2018-10-01,10,2,0.55,11.88,0,TRUE
xHXyu,bbb,2018-10-26,10,6,0.25,5.66,0,TRUE
XI5oN,7ti,2018-07-28,7,7,3,18.85,0,TRUE
XIAmY,7XS,2018-10-30,10,3,1.63,10.04,0,TRUE
XIDsK,bbb,2018-09-21,9,6,11.615,21.38,0,TRUE
xifdx,~iy,2018-10-17,10,4,1.112,20.3,0,TRUE
XIg5a,AWT,2018-10-25,10,5,11.385,212.64,0,TRUE
XIuWT,~iy,2018-10-26,10,6,1.304,4.15,0,TRUE
xiWhm,5S8,2018-09-14,9,6,0.15,18,0,TRUE
Xj1pw,5S8,2018-10-31,10,4,3.175,28.5,0,TRUE
xjkGQ,nRq,2018-03-31,3,7,0.285,4.12,0,TRUE
XJsQ3,sN6,2018-10-25,10,5,2.435,6.6,0,TRUE
XJWg5,7M4,2018-10-25,10,5,0.665,8.31,0,TRUE
Xk1te,tbv,2018-10-15,10,2,0.176,3.7,0,TRUE
xK64A,KFW,2018-10-06,10,7,5.782,57.15,0,TRUE
xK8tD,KFW,2018-10-24,10,4,3.758,44.95,0,TRUE
XKHi_,uRf,2018-10-31,10,4,4.01,20.79,0,TRUE
XKHmz,Rtw,2018-10-20,10,7,1.545,3.23,0,TRUE
xKhUA,fDV,2018-10-22,10,2,1.775,9.38,0,TRUE
xKTjR,AWT,2018-09-24,9,2,7.76,17.58,0,TRUE
xktmB,5S8,2018-10-03,10,4,5.66,36.01,0,TRUE
XKV~7,AWT,2018-07-05,7,5,1.905,12.76,0,TRUE
Xl89h,bbb,2018-10-26,10,6,8.695,62.84,0,TRUE
XlGMh,5S8,2017-12-04,12,2,1.01,13.99,0,TRUE
XlihN,fDV,2018-10-04,10,5,1.315,4.95,0,TRUE
xljf6,Ed0,2018-10-29,10,2,3.575,40.75,0,TRUE
XlkEx,KFW,2018-10-19,10,6,3.07,26.41,0,TRUE
xLoPU,5S8,2018-10-31,10,4,2.645,15.83,0,TRUE
xLqcr,uRf,2018-10-23,10,3,1.82,14.19,0,TRUE
xlqIm,7ti,2018-10-06,10,7,2,7,0,TRUE
XlS9h,fDV,2018-10-30,10,3,7.298,55.46,0,TRUE
xmBVu,0aM,2018-10-30,10,3,0.14,2.2,0,TRUE
XMc55,fDV,2018-10-31,10,4,2.385,24.67,0,TRUE
XmcYF,F50,2018-09-24,9,2,6.635,31.01,0,TRUE
XmeN6,uRf,2018-08-21,8,3,4.105,15.37,0,TRUE
xMg63,KFW,2018-10-25,10,5,1.726,31.34,0,TRUE
XMjKO,7ti,2018-10-27,10,7,15.875,98.35,0,TRUE
xMLro,KFW,2018-10-20,10,7,1.422,26.83,0,TRUE
xMmGa,~iy,2018-10-18,10,5,1.14,12.45,0,TRUE
xmxF7,uRf,2018-10-26,10,6,1.01,8.35,0,TRUE
XnBA5,bbb,2018-09-14,9,6,7.655,26.51,0,TRUE
XnbXQ,AWT,2018-09-27,9,5,0.415,10.59,0,TRUE
xNcER,uRf,2018-09-05,9,4,2.63,19.79,0,TRUE
xnkxL,Ed0,2018-10-15,10,2,0.16,3.6,0,TRUE
xNlQS,fDV,2018-10-19,10,6,7.735,83.79,0,TRUE
XNqxa,AWT,2018-10-27,10,7,2,32.6,0,TRUE
xnSGo,AWT,2018-08-05,8,1,3.17,33.63,0,TRUE
xnUFn,AWT,2018-10-15,10,2,2.21,73.3,0,TRUE
XO0GW,bbb,2018-10-27,10,7,0.205,4.61,0,TRUE
xO1v1,7ti,2018-10-05,10,6,1.935,19.14,0,TRUE
Xo4yO,7ti,2018-10-24,10,4,3.925,43.47,0,TRUE
XO7wu,fDV,2018-10-31,10,4,9.52,70.61,0,TRUE
xOaeX,sN6,2018-10-30,10,3,2.515,19.75,0,TRUE
XOf7i,5S8,2018-10-18,10,5,2.47,34.29,0,TRUE
xoq4Y,AWT,2018-10-17,10,4,0.61,6.41,0,TRUE
xP~J6,uRf,2018-10-26,10,6,7.18,36.02,0,TRUE
XP0t1,bbb,2018-10-11,10,5,1.305,9.68,0,TRUE
xPQI8,7ti,2018-09-21,9,6,3.825,37.99,0,TRUE
xPrlj,0aM,2018-09-14,9,6,10.524,64.55,0,TRUE
XpvjD,zF~,2018-10-26,10,6,5.525,34.24,0,TRUE
XpVzq,~iy,2018-09-15,9,7,1.13,13.97,0,TRUE
XpXnQ,AWT,2018-09-15,9,7,2.405,32.88,0,TRUE
xQ6uf,7M4,2018-10-05,10,6,6.795,89.56,0,TRUE
xQ90J,AWT,2018-10-11,10,5,5.09,81.74,0,TRUE
xqa00,uRf,2018-10-30,10,3,1.295,9.42,0,TRUE
xQd8e,7ti,2018-10-30,10,3,1.77,16.27,0,TRUE
XqEx9,7ti,2018-09-13,9,5,8.03,89.09,0,TRUE
XQm6h,AWT,2018-10-31,10,4,1,45,0,TRUE
XqvYh,lFX,2018-07-24,7,3,6.868,147.81,0,TRUE
XqwLM,0aM,2018-10-30,10,3,0.604,9.5,0,TRUE
xQz5d,AWT,2018-10-30,10,3,5.07,26.44,0,TRUE
XR0Bq,AWT,2018-07-20,7,6,2.18,27.57,0,TRUE
Xr4xT,tbv,2018-10-13,10,7,5.794,91.79,0,TRUE
xr52x,AWT,2018-10-19,10,6,4.315,17.18,0,TRUE
xR7e7,7ti,2018-09-10,9,2,10.105,70.67,0,TRUE
XRCw8,7ti,2018-10-23,10,3,5.84,36.72,0,TRUE
xRFlO,Ed0,2018-10-27,10,7,1.92,31.09,0,TRUE
xRflZ,7ti,2017-09-01,9,6,2.015,21.78,0,TRUE
XrUU5,uRf,2018-10-29,10,2,1.32,22.64,0,TRUE
XryEJ,7ti,2018-01-15,1,2,3.745,11.69,0,TRUE
Xs3o~,HYm,2018-10-09,10,3,0.315,3.75,0,TRUE
xs57g,7ti,2018-09-05,9,4,1.02,6.94,0,TRUE
XSdMA,bbb,2018-10-31,10,4,3.585,24.39,0,TRUE
XsGDk,sN6,2018-10-29,10,2,3.335,17.14,0,TRUE
xsgp_,7XS,2018-10-29,10,2,0.33,4.46,0,TRUE
xskP2,tbv,2018-10-24,10,4,2.944,15.36,0,TRUE
xsodf,bbb,2018-09-17,9,2,1.23,4.69,0,TRUE
xSOXT,Ed0,2018-05-04,5,6,0.255,15.19,0,TRUE
XSPnQ,nRq,2018-10-31,10,4,0.62,9.46,0,TRUE
XsqEc,AWT,2018-08-26,8,1,2.995,35.62,0,TRUE
XSrFd,KFW,2018-10-31,10,4,2.392,37.76,0,TRUE
XsVuU,7ti,2018-09-15,9,7,3.41,41.2,0,TRUE
XT_wJ,0aM,2018-10-18,10,5,2.798,24.35,0,TRUE
xtCnz,KFW,2018-10-06,10,7,3.876,42.53,0,TRUE
xtCS3,7ti,2018-05-17,5,5,1.6,20.11,0,TRUE
XTHuZ,0aM,2018-10-23,10,3,0.792,6.35,0,TRUE
xTKrc,bbb,2018-09-27,9,5,0.13,2.93,0,TRUE
xtQOj,bbb,2018-10-10,10,4,0.41,17.37,0,TRUE
XTtcu,tbv,2018-10-10,10,4,2.828,45.61,0,TRUE
xtUdA,5S8,2018-10-08,10,2,0.24,4.94,0,TRUE
Xu_qi,5S8,2018-10-20,10,7,2.49,17.81,0,TRUE
xUtfT,7ti,2018-10-27,10,7,10.185,79.76,0,TRUE
xUv4D,~iy,2018-10-31,10,4,1.984,20.14,0,TRUE
xuWH0,fDV,2018-08-01,8,4,8.07,84.41,0,TRUE
Xv1Jr,Ed0,2018-10-27,10,7,1.74,22.76,0,TRUE
Xv4dN,8TO,2018-10-31,10,4,3.915,29.48,0,TRUE
XVazT,7XS,2018-10-26,10,6,1.515,29.9,0,TRUE
xvcRi,sN6,2018-10-22,10,2,2.09,10.39,0,TRUE
xVcZH,F50,2018-09-17,9,2,2.025,7.13,0,TRUE
xvcZl,7XS,2018-07-28,7,7,0.645,24.7,0,TRUE
XVd1V,0aM,2018-10-11,10,5,2.088,21.84,0,TRUE
XvGqp,AWT,2018-10-26,10,6,2.35,16.75,0,TRUE
xVhdG,uRf,2018-10-26,10,6,4.23,28.54,0,TRUE
xVwrP,5S8,2018-10-04,10,5,4.89,62.36,0,TRUE
xW~3b,AWT,2018-10-31,10,4,6.125,49.92,0,TRUE
xW43d,sN6,2018-05-07,5,2,0.1,10.84,0,TRUE
xwAxp,F50,2018-10-31,10,4,0.52,9.29,0,TRUE
XWDYN,AWT,2018-10-09,10,3,3,19.68,0,TRUE
xWGFk,nRq,2018-10-13,10,7,1.325,13.61,0,TRUE
xwksa,AWT,2018-10-23,10,3,1.98,25.39,0,TRUE
xWnd9,~iy,2018-07-04,7,4,0.26,6.21,0,TRUE
XWrW~,KFW,2018-10-17,10,4,0.23,3.93,0,TRUE
xwVy~,AWT,2018-10-27,10,7,12.13,76.24,0,TRUE
Xwzj_,8TO,2018-10-29,10,2,0.675,5.98,0,TRUE
Xx_A6,KFW,2018-10-19,10,6,5.232,34.24,0,TRUE
Xx13N,7ti,2018-02-03,2,7,3.93,43.49,0,TRUE
xXBH7,~iy,2018-05-18,5,6,1.684,24.39,0,TRUE
xXDoc,Ed0,2018-07-12,7,5,1.925,38.53,0,TRUE
XxEkJ,~iy,2018-10-26,10,6,1.568,17.7,0,TRUE
Xxlim,KFW,2018-10-20,10,7,2.73,33.06,0,TRUE
XxMbB,5S8,2018-10-29,10,2,2.21,18.42,0,TRUE
xxUnF,7ti,2018-10-27,10,7,8.495,72.97,0,TRUE
xxvHV,Ed0,2018-09-21,9,6,12.935,36.62,0,TRUE
xXVXD,bbb,2018-10-20,10,7,7.705,48.39,0,TRUE
xXYN~,nRq,2018-10-23,10,3,0.49,13.04,0,TRUE
XY_S9,tbv,2018-10-23,10,3,2.114,27.16,0,TRUE
xYa7~,AWT,2018-10-24,10,4,0.52,6.71,0,TRUE
xycxP,8TO,2018-10-17,10,4,1.535,25.84,0,TRUE
XyIuF,~iy,2018-10-26,10,6,1.846,19.64,0,TRUE
XyJ9O,bbb,2018-10-27,10,7,0.75,10.13,0,TRUE
xYKcS,bbb,2018-10-27,10,7,0.205,3.18,0,TRUE
XyVKj,tbv,2018-10-26,10,6,1.556,17.41,0,TRUE
XyYYN,8TO,2018-07-27,7,6,2.995,47.6,0,TRUE
Xz60M,nRq,2018-10-19,10,6,4.545,54.35,0,TRUE
xzAaK,Ed0,2018-10-26,10,6,6.46,44.08,0,TRUE
xzd48,HYm,2018-10-18,10,5,2.135,34,0,TRUE
xZNij,AWT,2018-10-31,10,4,2.525,14.1,0,TRUE
XZnYh,uRf,2018-10-31,10,4,0.915,6.63,0,TRUE
XZO~D,AWT,2018-01-17,1,4,2.165,29.39,0,TRUE
xZUTO,JFC,2018-10-17,10,4,2.6,40.17,0,TRUE
xZyCB,lFX,2018-09-22,9,7,2.92,21.33,0,TRUE
XzZFX,~iy,2018-10-19,10,6,6.972,43.99,0,TRUE
Y_9xF,AWT,2018-10-06,10,7,1.905,37.29,0,TRUE
Y_OZ7,F50,2018-10-27,10,7,5.4,32.21,0,TRUE
y_VRA,KFW,2018-10-26,10,6,2.82,44.77,0,TRUE
y~Ei8,sN6,2018-10-31,10,4,5.73,33.58,0,TRUE
Y~jVn,AWT,2018-08-25,8,7,2.41,29.1,0,TRUE
y~OAh,F50,2018-10-25,10,5,2.375,14.71,0,TRUE
Y~WMn,0aM,2018-09-28,9,6,9.18,48.12,0,TRUE
y0e4m,sN6,2018-10-23,10,3,2.04,10.29,0,TRUE
Y0S~E,0aM,2018-09-10,9,2,1.336,16.59,0,TRUE
